Year,Sex,Region,Agegroup,Pop_EndOfYear,Pop_MidYear
1995,1,64,13,22215,22185
1995,1,64,14,21782,21955
1995,1,64,15,21395,21821
1995,1,64,16,17239,16826
1995,1,64,17,11041,11066
1995,1,64,18,5367,5281
1995,1,64,21,1757,1728
1995,1,65,01,63525,65325
1995,1,65,02,66521,65433
1995,1,65,03,57657,57526
1995,1,65,04,57982,58356
1995,1,65,05,64284,64837
1995,1,65,06,66719,67771
1995,1,65,07,66920,66159
1995,1,65,08,63535,64018
1995,1,65,09,65618,66369
1995,1,65,10,75103,75850
1995,1,65,11,68954,66973
1995,1,65,12,51681,50895
1995,1,65,13,44000,44225
1995,1,65,14,43293,43559
1995,1,65,15,41763,42649
1995,1,65,16,33316,32432
1995,1,65,17,20991,20997
1995,1,65,18,10043,9857
1995,1,65,21,3128,3098
1995,1,66,01,56869,57987
1995,1,66,02,56378,55204
1995,1,66,03,48510,48157
1995,1,66,04,47460,47729
1995,1,66,05,54663,54670
1995,1,66,06,59541,60405
1995,1,66,07,60803,59814
1995,1,66,08,56108,56195
1995,1,66,09,54868,55048
1995,1,66,10,60126,60726
1995,1,66,11,55289,53604
1995,1,66,12,41614,41138
1995,1,66,13,35717,35810
1995,1,66,14,34796,34903
1995,1,66,15,33593,34185
1995,1,66,16,26000,25367
1995,1,66,17,16908,16935
1995,1,66,18,8100,7913
1995,1,66,21,2562,2524
1995,2,61,01,28076,28804
1995,2,61,02,29498,29090
1995,2,61,03,26132,26228
1995,2,61,04,26730,26874
1995,2,61,05,29294,29476
1995,2,61,06,28468,28880
1995,2,61,07,28294,28114
1995,2,61,08,29182,29390
1995,2,61,09,29949,30063
1995,2,61,10,32636,32979
1995,2,61,11,29687,28939
1995,2,61,12,25020,24843
1995,2,61,13,23311,23544
1995,2,61,14,23697,23775
1995,2,61,15,23463,23694
1995,2,61,16,19656,19288
1995,2,61,17,14539,14506
1995,2,61,18,8128,8068
1995,2,61,21,3555,3435
1995,2,62,01,60861,61634
1995,2,62,02,55987,54400
1995,2,62,03,45614,45505
1995,2,62,04,45792,45726
1995,2,62,05,59533,59862
1995,2,62,06,72501,72891
1995,2,62,07,74698,73325
1995,2,62,08,63986,63602
1995,2,62,09,60127,60222
1995,2,62,10,67335,68256
1995,2,62,11,63463,61079
1995,2,62,12,44489,43747
1995,2,62,13,37523,37607
1995,2,62,14,37720,38113
1995,2,62,15,40228,41001
1995,2,62,16,34682,33848
1995,2,62,17,26480,26537
1995,2,62,18,16495,16189
1995,2,62,21,7468,7251
1995,2,63,01,48085,49005
1995,2,63,02,49133,48155
1995,2,63,03,43587,43403
1995,2,63,04,45142,45649
1995,2,63,05,50741,50733
1995,2,63,06,52257,52680
1995,2,63,07,51897,51101
1995,2,63,08,48771,48885
1995,2,63,09,50833,51170
1995,2,63,10,56055,56334
1995,2,63,11,52472,51161
1995,2,63,12,41638,41075
1995,2,63,13,37642,37926
1995,2,63,14,39295,39436
1995,2,63,15,39520,40103
1995,2,63,16,34403,33808
1995,2,63,17,27034,26966
1995,2,63,18,16739,16514
1995,2,63,21,7731,7577
1995,2,64,01,31865,32577
1995,2,64,02,32238,31667
1995,2,64,03,28351,28218
1995,2,64,04,29181,29364
1995,2,64,05,31179,31341
1995,2,64,06,31141,31615
1995,2,64,07,31275,30841
1995,2,64,08,30254,30456
1995,2,64,09,31384,31494
1995,2,64,10,35105,35363
1995,2,64,11,32067,31212
1995,2,64,12,25678,25412
1995,2,64,13,23712,23808
1995,2,64,14,24464,24684
1995,2,64,15,25615,26060
1995,2,64,16,22347,21818
1995,2,64,17,17084,17128
1995,2,64,18,10174,10040
1995,2,64,21,4540,4408
1995,2,65,01,60892,62448
1995,2,65,02,63123,62053
1995,2,65,03,54617,54616
1995,2,65,04,54975,55335
1995,2,65,05,61307,61701
1995,2,65,06,61575,62658
1995,2,65,07,62994,62247
1995,2,65,08,60848,61353
1995,2,65,09,63394,63838
1995,2,65,10,72078,72906
1995,2,65,11,66386,64247
1995,2,65,12,50729,50233
1995,2,65,13,46350,46760
1995,2,65,14,48363,48573
1995,2,65,15,50118,51280
1995,2,65,16,44226,43096
1995,2,65,17,32528,32456
1995,2,65,18,19142,18882
1995,2,65,21,8491,8272
1995,2,66,01,53860,54940
1995,2,66,02,53086,51934
1995,2,66,03,45669,45407
1995,2,66,04,45209,45436
1995,2,66,05,52489,52755
1995,2,66,06,57623,58192
1995,2,66,07,57441,56607
1995,2,66,08,53566,53672
1995,2,66,09,53384,53499
1995,2,66,10,57937,58334
1995,2,66,11,52548,50941
1995,2,66,12,41183,40786
1995,2,66,13,37696,37940
1995,2,66,14,38159,38312
1995,2,66,15,39707,40393
1995,2,66,16,34552,33889
1995,2,66,17,26823,26740
1995,2,66,18,15989,15810
1995,2,66,21,7442,7292
1996,1,61,01,27348,28459
1996,1,61,02,31822,31401
1996,1,61,03,28034,27936
1996,1,61,04,27906,27970
1996,1,61,05,30730,31182
1996,1,61,06,30904,31499
1996,1,61,07,31700,31350
1996,1,61,08,29849,30222
1996,1,61,09,31809,31889
1996,1,61,10,34001,34547
1996,1,61,11,33539,32644
1996,1,61,12,25119,24987
1996,1,61,13,22838,22797
1996,1,61,14,21547,21583
1996,1,61,15,19936,20170
1996,1,61,16,15728,15559
1996,1,61,17,9731,9719
1996,1,61,18,4543,4473
1996,1,61,21,1413,1386
1996,1,62,01,62431,63407
1996,1,62,02,61244,59896
1996,1,62,03,49034,48543
1996,1,62,04,48162,48066
1996,1,62,05,57013,57473
1996,1,62,06,69441,69404
1996,1,62,07,78746,77565
1996,1,62,08,68081,67602
1996,1,62,09,63377,62725
1996,1,62,10,64323,65375
1996,1,62,11,67346,65819
1996,1,62,12,46535,45469
1996,1,62,13,35610,35299
1996,1,62,14,31105,31243
1996,1,62,15,29558,30100
1996,1,62,16,24054,23483
1996,1,62,17,13985,13905
1996,1,62,18,6566,6394
1996,1,62,21,2045,2010
1996,1,63,01,48262,49560
1996,1,63,02,53006,52266
1996,1,63,03,46374,46020
1996,1,63,04,46633,46966
1996,1,63,05,52148,52561
1996,1,63,06,54062,54637
1996,1,63,07,56289,55624
1996,1,63,08,50322,50387
1996,1,63,09,51417,51609
1996,1,63,10,55739,56445
1996,1,63,11,56951,55691
1996,1,63,12,42710,42110
1996,1,63,13,36115,35948
1996,1,63,14,34269,34447
1996,1,63,15,32170,32557
1996,1,63,16,26060,25675
1996,1,63,17,16515,16445
1996,1,63,18,8074,8028
1996,1,63,21,2727,2671
1996,1,64,01,31390,32433
1996,1,64,02,35050,34609
1996,1,64,03,30812,30490
1996,1,64,04,30519,30748
1996,1,64,05,32989,33565
1996,1,64,06,33425,33904
1996,1,64,07,34981,34531
1996,1,64,08,31546,31757
1996,1,64,09,32457,32494
1996,1,64,10,34914,35511
1996,1,64,11,35438,34490
1996,1,64,12,26109,25766
1996,1,64,13,22137,22176
1996,1,64,14,21452,21617
1996,1,64,15,20724,21060
1996,1,64,16,17596,17418
1996,1,64,17,11109,11075
1996,1,64,18,5477,5422
1996,1,64,21,1865,1811
1996,1,65,01,59313,61419
1996,1,65,02,68216,67369
1996,1,65,03,58871,58264
1996,1,65,04,57181,57582
1996,1,65,05,62145,63215
1996,1,65,06,64633,65676
1996,1,65,07,68383,67652
1996,1,65,08,62307,62921
1996,1,65,09,65304,65461
1996,1,65,10,72374,73739
1996,1,65,11,72780,70867
1996,1,65,12,53352,52517
1996,1,65,13,44160,44080
1996,1,65,14,42881,43087
1996,1,65,15,40487,41125
1996,1,65,16,34210,33763
1996,1,65,17,21004,20998
1996,1,65,18,10274,10159
1996,1,65,21,3275,3202
1996,1,66,01,53672,55271
1996,1,66,02,58390,57384
1996,1,66,03,49484,48997
1996,1,66,04,47448,47454
1996,1,66,05,53283,53973
1996,1,66,06,58303,58922
1996,1,66,07,62463,61633
1996,1,66,08,55814,55961
1996,1,66,09,55352,55110
1996,1,66,10,58484,59305
1996,1,66,11,58193,56741
1996,1,66,12,42741,42178
1996,1,66,13,35883,35800
1996,1,66,14,34325,34561
1996,1,66,15,32775,33184
1996,1,66,16,27053,26527
1996,1,66,17,16955,16932
1996,1,66,18,8308,8204
1996,1,66,21,2655,2609
1996,2,61,01,26004,27040
1996,2,61,02,30181,29840
1996,2,61,03,26313,26223
1996,2,61,04,26532,26631
1996,2,61,05,28400,28847
1996,2,61,06,27664,28066
1996,2,61,07,28853,28574
1996,2,61,08,28346,28764
1996,2,61,09,30023,29986
1996,2,61,10,31600,32118
1996,2,61,11,31217,30452
1996,2,61,12,25250,25135
1996,2,61,13,23250,23281
1996,2,61,14,23493,23595
1996,2,61,15,22863,23163
1996,2,61,16,20179,19918
1996,2,61,17,14710,14625
1996,2,61,18,8281,8205
1996,2,61,21,3707,3631
1996,2,62,01,59124,59993
1996,2,62,02,58436,57212
1996,2,62,03,46847,46231
1996,2,62,04,45984,45888
1996,2,62,05,58323,58928
1996,2,62,06,72415,72458
1996,2,62,07,77360,76029
1996,2,62,08,64832,64409
1996,2,62,09,60943,60535
1996,2,62,10,65016,66176
1996,2,62,11,67066,65265
1996,2,62,12,46340,45415
1996,2,62,13,37966,37745
1996,2,62,14,37327,37524
1996,2,62,15,38633,39431
1996,2,62,16,36045,35364
1996,2,62,17,26396,26438
1996,2,62,18,16713,16604
1996,2,62,21,7879,7674
1996,2,63,01,45698,46892
1996,2,63,02,50415,49774
1996,2,63,03,44236,43912
1996,2,63,04,44622,44882
1996,2,63,05,49826,50284
1996,2,63,06,51253,51755
1996,2,63,07,53331,52614
1996,2,63,08,48711,48741
1996,2,63,09,50302,50568
1996,2,63,10,54830,55443
1996,2,63,11,55142,53807
1996,2,63,12,42426,42032
1996,2,63,13,37877,37760
1996,2,63,14,38772,39034
1996,2,63,15,38704,39112
1996,2,63,16,35130,34767
1996,2,63,17,27180,27107
1996,2,63,18,17087,16913
1996,2,63,21,8049,7890
1996,2,64,01,30051,30958
1996,2,64,02,33070,32654
1996,2,64,03,28601,28476
1996,2,64,04,28850,29016
1996,2,64,05,30316,30748
1996,2,64,06,30564,30853
1996,2,64,07,32075,31675
1996,2,64,08,29824,30039
1996,2,64,09,31127,31256
1996,2,64,10,34178,34642
1996,2,64,11,33663,32865
1996,2,64,12,26263,25971
1996,2,64,13,23556,23634
1996,2,64,14,24169,24317
1996,2,64,15,24862,25239
1996,2,64,16,22975,22661
1996,2,64,17,17064,17074
1996,2,64,18,10329,10252
1996,2,64,21,4754,4647
1996,2,65,01,57103,58998
1996,2,65,02,64689,63906
1996,2,65,03,55357,54987
1996,2,65,04,54547,54761
1996,2,65,05,59160,60234
1996,2,65,06,60125,60850
1996,2,65,07,63632,63313
1996,2,65,08,60064,60456
1996,2,65,09,63128,63261
1996,2,65,10,69499,70789
1996,2,65,11,70071,68229
1996,2,65,12,51966,51348
1996,2,65,13,46270,46310
1996,2,65,14,47743,48053
1996,2,65,15,48333,49226
1996,2,65,16,45487,44857
1996,2,65,17,32737,32633
1996,2,65,18,19541,19342
1996,2,65,21,8883,8687
1996,2,66,01,51094,52477
1996,2,66,02,54894,53990
1996,2,66,03,46559,46114
1996,2,66,04,45089,45149
1996,2,66,05,51316,51903
1996,2,66,06,56256,56940
1996,2,66,07,59120,58281
1996,2,66,08,53471,53519
1996,2,66,09,53557,53471
1996,2,66,10,56668,57303
1996,2,66,11,55561,54055
1996,2,66,12,42018,41601
1996,2,66,13,37631,37664
1996,2,66,14,37691,37925
1996,2,66,15,38549,39128
1996,2,66,16,35624,35088
1996,2,66,17,26744,26784
1996,2,66,18,16397,16193
1996,2,66,21,7815,7629
1997,1,61,01,25348,26348
1997,1,61,02,32043,31933
1997,1,61,03,28230,28132
1997,1,61,04,27784,27845
1997,1,61,05,29944,30337
1997,1,61,06,29658,30281
1997,1,61,07,32217,31959
1997,1,61,08,29186,29518
1997,1,61,09,31451,31630
1997,1,61,10,33315,33658
1997,1,61,11,34501,34020
1997,1,61,12,25830,25475
1997,1,61,13,22933,22886
1997,1,61,14,21473,21510
1997,1,61,15,19585,19761
1997,1,61,16,15955,15842
1997,1,61,17,9757,9744
1997,1,61,18,4632,4588
1997,1,61,21,1464,1439
1997,1,62,01,59927,61179
1997,1,62,02,63765,62505
1997,1,62,03,50647,49841
1997,1,62,04,48718,48440
1997,1,62,05,55462,56238
1997,1,62,06,69962,69702
1997,1,62,07,80539,79643
1997,1,62,08,69355,68718
1997,1,62,09,64222,63800
1997,1,62,10,62785,63554
1997,1,62,11,68884,68115
1997,1,62,12,49779,48157
1997,1,62,13,36344,35977
1997,1,62,14,31121,31113
1997,1,62,15,28859,29209
1997,1,62,16,24382,24218
1997,1,62,17,14355,14170
1997,1,62,18,6834,6700
1997,1,62,21,2182,2114
1997,1,63,01,45688,46975
1997,1,63,02,54212,53609
1997,1,63,03,47478,46926
1997,1,63,04,46360,46497
1997,1,63,05,51208,51678
1997,1,63,06,52646,53354
1997,1,63,07,57617,56953
1997,1,63,08,50691,50507
1997,1,63,09,51119,51268
1997,1,63,10,54440,55090
1997,1,63,11,57969,57460
1997,1,63,12,44768,43739
1997,1,63,13,36674,36395
1997,1,63,14,33971,34120
1997,1,63,15,31632,31901
1997,1,63,16,26575,26318
1997,1,63,17,16578,16547
1997,1,63,18,8221,8148
1997,1,63,21,2868,2798
1997,1,64,01,29075,30233
1997,1,64,02,35772,35411
1997,1,64,03,31210,31011
1997,1,64,04,30267,30393
1997,1,64,05,32102,32546
1997,1,64,06,32528,32977
1997,1,64,07,35425,35203
1997,1,64,08,31648,31597
1997,1,64,09,32178,32318
1997,1,64,10,33854,34384
1997,1,64,11,36244,35841
1997,1,64,12,27415,26762
1997,1,64,13,22500,22319
1997,1,64,14,21190,21321
1997,1,64,15,20327,20526
1997,1,64,16,17685,17641
1997,1,64,17,11152,11131
1997,1,64,18,5588,5533
1997,1,64,21,1981,1923
1997,1,65,01,54993,57153
1997,1,65,02,69411,68814
1997,1,65,03,60261,59566
1997,1,65,04,56753,56967
1997,1,65,05,59693,60919
1997,1,65,06,62719,63676
1997,1,65,07,68920,68652
1997,1,65,08,62298,62303
1997,1,65,09,64637,64971
1997,1,65,10,69994,71184
1997,1,65,11,75036,73908
1997,1,65,12,56035,54694
1997,1,65,13,44552,44356
1997,1,65,14,42575,42728
1997,1,65,15,39726,40107
1997,1,65,16,34369,34290
1997,1,65,17,21128,21066
1997,1,65,18,10561,10418
1997,1,65,21,3437,3356
1997,1,66,01,50369,52021
1997,1,66,02,60160,59275
1997,1,66,03,50560,50022
1997,1,66,04,47604,47526
1997,1,66,05,51860,52572
1997,1,66,06,56979,57641
1997,1,66,07,63694,63079
1997,1,66,08,55946,55880
1997,1,66,09,55439,55396
1997,1,66,10,56981,57733
1997,1,66,11,59687,58940
1997,1,66,12,44959,43850
1997,1,66,13,36348,36116
1997,1,66,14,34205,34265
1997,1,66,15,32094,32435
1997,1,66,16,27401,27227
1997,1,66,17,16974,16965
1997,1,66,18,8522,8415
1997,1,66,21,2749,2702
1997,2,61,01,24029,25017
1997,2,61,02,30314,30248
1997,2,61,03,26701,26507
1997,2,61,04,26214,26373
1997,2,61,05,27485,27943
1997,2,61,06,26901,27283
1997,2,61,07,29116,28985
1997,2,61,08,27608,27977
1997,2,61,09,29857,29940
1997,2,61,10,30916,31258
1997,2,61,11,32242,31730
1997,2,61,12,25726,25488
1997,2,61,13,23098,23174
1997,2,61,14,23464,23479
1997,2,61,15,22475,22669
1997,2,61,16,20469,20324
1997,2,61,17,14672,14691
1997,2,61,18,8538,8410
1997,2,61,21,3846,3777
1997,2,62,01,56709,57917
1997,2,62,02,60929,59683
1997,2,62,03,48522,47685
1997,2,62,04,46254,46119
1997,2,62,05,57466,57895
1997,2,62,06,72979,72697
1997,2,62,07,79092,78226
1997,2,62,08,66351,65592
1997,2,62,09,61545,61244
1997,2,62,10,63024,64020
1997,2,62,11,69150,68108
1997,2,62,12,49452,47896
1997,2,62,13,38377,38172
1997,2,62,14,37021,37174
1997,2,62,15,37514,38074
1997,2,62,16,36529,36287
1997,2,62,17,26133,26265
1997,2,62,18,17201,16957
1997,2,62,21,8345,8112
1997,2,63,01,43187,44443
1997,2,63,02,51459,50937
1997,2,63,03,45207,44722
1997,2,63,04,44501,44562
1997,2,63,05,48739,49283
1997,2,63,06,50340,50797
1997,2,63,07,54376,53854
1997,2,63,08,48847,48779
1997,2,63,09,50004,50153
1997,2,63,10,53635,54233
1997,2,63,11,56490,55816
1997,2,63,12,44215,43321
1997,2,63,13,38132,38005
1997,2,63,14,38351,38562
1997,2,63,15,38013,38359
1997,2,63,16,35526,35328
1997,2,63,17,27257,27219
1997,2,63,18,17503,17295
1997,2,63,21,8379,8214
1997,2,64,01,27900,28976
1997,2,64,02,33722,33396
1997,2,64,03,29210,28906
1997,2,64,04,28389,28620
1997,2,64,05,29552,29934
1997,2,64,06,29818,30191
1997,2,64,07,32363,32219
1997,2,64,08,29737,29781
1997,2,64,09,30998,31063
1997,2,64,10,33176,33677
1997,2,64,11,34637,34150
1997,2,64,12,27304,26784
1997,2,64,13,23571,23564
1997,2,64,14,23889,24029
1997,2,64,15,24301,24582
1997,2,64,16,23241,23108
1997,2,64,17,17050,17057
1997,2,64,18,10660,10495
1997,2,64,21,4929,4842
1997,2,65,01,52992,55048
1997,2,65,02,65502,65096
1997,2,65,03,56742,56050
1997,2,65,04,54338,54443
1997,2,65,05,56664,57912
1997,2,65,06,58161,59143
1997,2,65,07,64557,64095
1997,2,65,08,59581,59823
1997,2,65,09,62671,62900
1997,2,65,10,67450,68475
1997,2,65,11,72323,71197
1997,2,65,12,54235,53101
1997,2,65,13,46513,46392
1997,2,65,14,46956,47350
1997,2,65,15,47316,47825
1997,2,65,16,45685,45586
1997,2,65,17,32949,32843
1997,2,65,18,20048,19795
1997,2,65,21,9312,9098
1997,2,66,01,48315,49705
1997,2,66,02,56215,55555
1997,2,66,03,47648,47104
1997,2,66,04,45443,45266
1997,2,66,05,49287,50302
1997,2,66,06,55301,55779
1997,2,66,07,60421,59771
1997,2,66,08,53237,53354
1997,2,66,09,53914,53736
1997,2,66,10,55507,56088
1997,2,66,11,57348,56455
1997,2,66,12,43736,42877
1997,2,66,13,37779,37705
1997,2,66,14,37669,37680
1997,2,66,15,37482,38016
1997,2,66,16,35860,35742
1997,2,66,17,26731,26738
1997,2,66,18,16807,16602
1997,2,66,21,8145,7980
1998,1,61,01,23679,24514
1998,1,61,02,31578,31811
1998,1,61,03,29027,28629
1998,1,61,04,27480,27632
1998,1,61,05,29102,29523
1998,1,61,06,28640,29149
1998,1,61,07,31834,32026
1998,1,61,08,28954,29070
1998,1,61,09,30903,31177
1998,1,61,10,32466,32891
1998,1,61,11,34959,34730
1998,1,61,12,27307,26569
1998,1,61,13,23071,23002
1998,1,61,14,21185,21329
1998,1,61,15,19311,19448
1998,1,61,16,16088,16022
1998,1,61,17,9829,9793
1998,1,61,18,4729,4681
1998,1,61,21,1509,1487
1998,1,62,01,57785,58856
1998,1,62,02,65028,64397
1998,1,62,03,53253,51950
1998,1,62,04,49231,48975
1998,1,62,05,54463,54963
1998,1,62,06,71876,70919
1998,1,62,07,80691,80615
1998,1,62,08,71487,70421
1998,1,62,09,65197,64710
1998,1,62,10,61869,62327
1998,1,62,11,68517,68701
1998,1,62,12,53783,51781
1998,1,62,13,37940,37142
1998,1,62,14,30738,30930
1998,1,62,15,28169,28514
1998,1,62,16,24897,24640
1998,1,62,17,14535,14445
1998,1,62,18,7113,6974
1998,1,62,21,2309,2246
1998,1,63,01,43697,44693
1998,1,63,02,54332,54272
1998,1,63,03,49189,48334
1998,1,63,04,46261,46311
1998,1,63,05,50185,50697
1998,1,63,06,51834,52240
1998,1,63,07,57586,57602
1998,1,63,08,51941,51316
1998,1,63,09,50733,50926
1998,1,63,10,53562,54001
1998,1,63,11,58139,58054
1998,1,63,12,47339,46054
1998,1,63,13,37676,37175
1998,1,63,14,33547,33759
1998,1,63,15,31272,31452
1998,1,63,16,27087,26831
1998,1,63,17,16358,16468
1998,1,63,18,8544,8383
1998,1,63,21,2974,2921
1998,1,64,01,27179,28127
1998,1,64,02,35682,35727
1998,1,64,03,32237,31724
1998,1,64,04,30304,30286
1998,1,64,05,31024,31563
1998,1,64,06,31816,32172
1998,1,64,07,35072,35249
1998,1,64,08,31895,31772
1998,1,64,09,31965,32072
1998,1,64,10,33073,33464
1998,1,64,11,36494,36369
1998,1,64,12,28886,28151
1998,1,64,13,23155,22828
1998,1,64,14,20739,20965
1998,1,64,15,19898,20113
1998,1,64,16,17854,17770
1998,1,64,17,11138,11145
1998,1,64,18,5747,5668
1998,1,64,21,2019,2000
1998,1,65,01,51720,53357
1998,1,65,02,68789,69100
1998,1,65,03,62293,61277
1998,1,65,04,57072,56913
1998,1,65,05,56977,58335
1998,1,65,06,61176,61948
1998,1,65,07,68614,68767
1998,1,65,08,62688,62493
1998,1,65,09,63770,64204
1998,1,65,10,67722,68858
1998,1,65,11,76104,75570
1998,1,65,12,59013,57524
1998,1,65,13,46091,45322
1998,1,65,14,41820,42198
1998,1,65,15,39007,39367
1998,1,65,16,34669,34519
1998,1,65,17,21276,21202
1998,1,65,18,10552,10557
1998,1,65,21,3596,3517
1998,1,66,01,47788,49079
1998,1,66,02,60159,60160
1998,1,66,03,52623,51592
1998,1,66,04,48035,47820
1998,1,66,05,50212,51036
1998,1,66,06,56451,56715
1998,1,66,07,63309,63502
1998,1,66,08,56839,56393
1998,1,66,09,55329,55384
1998,1,66,10,55781,56381
1998,1,66,11,60415,60051
1998,1,66,12,47612,46286
1998,1,66,13,37513,36931
1998,1,66,14,33705,33955
1998,1,66,15,31483,31789
1998,1,66,16,27957,27679
1998,1,66,17,16927,16951
1998,1,66,18,8628,8575
1998,1,66,21,2939,2844
1998,2,61,01,22361,23195
1998,2,61,02,29883,30099
1998,2,61,03,27283,26992
1998,2,61,04,26060,26137
1998,2,61,05,26407,26946
1998,2,61,06,26279,26590
1998,2,61,07,28966,29041
1998,2,61,08,27319,27464
1998,2,61,09,29342,29600
1998,2,61,10,30286,30601
1998,2,61,11,32577,32410
1998,2,61,12,26785,26256
1998,2,61,13,23448,23273
1998,2,61,14,22827,23146
1998,2,61,15,22373,22424
1998,2,61,16,20574,20522
1998,2,61,17,14732,14702
1998,2,61,18,8811,8675
1998,2,61,21,3962,3904
1998,2,62,01,54753,55731
1998,2,62,02,62050,61490
1998,2,62,03,51017,49770
1998,2,62,04,47011,46633
1998,2,62,05,56419,56943
1998,2,62,06,74135,73557
1998,2,62,07,79673,79383
1998,2,62,08,68591,67471
1998,2,62,09,62212,61879
1998,2,62,10,61468,62246
1998,2,62,11,69769,69460
1998,2,62,12,53256,51354
1998,2,62,13,39723,39050
1998,2,62,14,36149,36585
1998,2,62,15,36714,37114
1998,2,62,16,36594,36562
1998,2,62,17,26280,26207
1998,2,62,18,17481,17341
1998,2,62,21,8907,8626
1998,2,63,01,41215,42201
1998,2,63,02,51589,51524
1998,2,63,03,46926,46067
1998,2,63,04,44432,44467
1998,2,63,05,47779,48259
1998,2,63,06,49698,50019
1998,2,63,07,54760,54568
1998,2,63,08,49798,49323
1998,2,63,09,49792,49898
1998,2,63,10,52567,53101
1998,2,63,11,56783,56637
1998,2,63,12,46554,45385
1998,2,63,13,39174,38653
1998,2,63,14,37416,37884
1998,2,63,15,37697,37855
1998,2,63,16,36046,35786
1998,2,63,17,26884,27071
1998,2,63,18,17619,17561
1998,2,63,21,8877,8628
1998,2,64,01,25977,26939
1998,2,64,02,33720,33721
1998,2,64,03,30203,29707
1998,2,64,04,28306,28348
1998,2,64,05,28355,28954
1998,2,64,06,29289,29554
1998,2,64,07,32373,32368
1998,2,64,08,29774,29756
1998,2,64,09,30730,30864
1998,2,64,10,32268,32722
1998,2,64,11,35163,34900
1998,2,64,12,28469,27887
1998,2,64,13,23979,23775
1998,2,64,14,23420,23655
1998,2,64,15,23797,24049
1998,2,64,16,23590,23416
1998,2,64,17,16902,16976
1998,2,64,18,10913,10787
1998,2,64,21,5169,5049
1998,2,65,01,49607,51300
1998,2,65,02,65317,65410
1998,2,65,03,58672,57707
1998,2,65,04,54376,54357
1998,2,65,05,54441,55553
1998,2,65,06,57112,57637
1998,2,65,07,64348,64453
1998,2,65,08,59645,59613
